PAGE HITS,USER-AGENT-STRING,DEVICE TYPE,DEVICE MAKER,DEVICE MODEL,DEVICE MODEL VERSION,DEVICE DISPLAY WIDTH,DEVICE DISPLAY HEIGHT,DEVICE DISPLAY RESOLUTION,OS,OS VERSION,OS MAKER,BROWSER,BROWSER VERSION,APPLICATION,APPLICATION VERSION,LANGUAGE CODE,COUNTRY CODE,UNKNOWN PROPERTIES
9228,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-PH) iPadTimesAnvil/2.8.1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
9214,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; sv-SE) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
9182,"Mozilla/5.0 (Linux; U; Android 2.2.2; en-gb; YP-G70 Build/FROYO) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
9157,"Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,LINUX,Unknown,Other,Firefox,15.0,Unknown,Unknown,Unknown,Unknown,11
9140,"Mozilla/4.0 (compatible; MSIE 7.0; Windows Phone OS 7.0; Trident/3.1; IEMobile/7.0; NOKIA; Lumia 900) TheTimes.App",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,MOBILE7,Microsoft Corporation,Internet Explorer,7.0,Unknown,Unknown,Unknown,Unknown,10
9134,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3; MS-RTC LM 8)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,10
9133,"Mozilla/5.0 (Linux; U; Android 2.3.7; en-gb; LT26i Build/6.0.A.3.75) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
9133,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; nl-NL) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
9124,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-gb; LG-E400 Build/GRK39F) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
9100,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,10
9076,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-US-POSIX) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
9068,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; nl-NL) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
9055,"Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Firefox,7.0.1,Unknown,Unknown,Unknown,Unknown,10
9047,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_2 like Mac OS X; en-GB) iPadTimesAnvil/2.5",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
9025,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; .NET4.0C; .NET4.0E)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,10
8993,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; cy-GB) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8964,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9300 Build/IMM76D) Times/1.2",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
8959,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; de-CH) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8930,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-N7000 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Safari,4.0,Unknown,Unknown,Unknown,Unknown,10
8927,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-N8010 Build/IMM76D) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
8921,"Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Firefox,8.0.1,Unknown,Unknown,Unknown,Unknown,10
8858,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; fr-CH) Sunday Times/223",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
8857,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; nb-NO) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8851,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; LT18i Build/4.1.A.0.562) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
8840,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MAC_OS,X,Apple Inc.,Safari,5.0.5,Unknown,Unknown,Unknown,Unknown,10
8823,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; da-DK) Times/1.3.2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
8819,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; en-US) iPadTimesAnvil/2.5",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8813,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3 like Mac OS X; it-IT) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8802,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,10
8794,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Chrome,12.0.742.112,Unknown,Unknown,Unknown,Unknown,10
8775,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; da-DK) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8764,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-NZ) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8763,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-GB) Times/1.0.2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8739,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; en-BM) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8736,"Mozilla/5.0 (iPod touch; U; CPU iPhone OS 5_1 like Mac OS X; en-GB) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8731,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,7.0,Unknown,Unknown,Unknown,Unknown,10
8688,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_4 like Mac OS X; en-GB) Times/1.0.2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8682,"Mozilla/4.0 (compatible; MSIE 7.0; Windows Phone OS 7.0; Trident/3.1; IEMobile/7.0; NOKIA; Lumia 610) TheTimes.App",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,MOBILE7,Microsoft Corporation,Internet Explorer,7.0,Unknown,Unknown,Unknown,Unknown,10
8648,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MAC_OS,X,Apple Inc.,Chrome,22.0.1229.79,Unknown,Unknown,Unknown,Unknown,10
8648,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; InfoPath.3)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,10
8622,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; nb-NO) iPadTimesAnvil/2.8",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
8613,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; it-IT) Sunday Times/223",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
8563,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; WOW64; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; MS-RTC LM 8)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,10
8557,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B208 Safari/7534.48.3",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Safari,5.1,Unknown,Unknown,Unknown,Unknown,11
8535,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; cs-CZ) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8528,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; MID Build/GRJ22) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
8524,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; ms-BN) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
8507,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; en-US) iPadTimesAnvil/2.8",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8505,"Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X; en-us) AppleWebKit/534.46.0 (KHTML, like Gecko) CriOS/21.0.1180.82 Mobile/10A403 Safari/7534.48.3",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Safari,Unknown,Unknown,Unknown,Unknown,Unknown,13
8409,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,10
8407,"Mozilla/5.0 (Linux; U; Android 2.1-update1; en-gb; GT-I9000 Build/ECLAIR) Times/1.2.3",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
8391,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; en-HK) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8384,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; et-EE) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8375,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; sv-SE) Sunday Times/223",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
8361,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_4 like Mac OS X; en-GB) iPadTimesAnvil/2.5",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8352,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MASP)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,10
8331,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB7.4; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,VISTA,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,10
8330,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; Kindle Fire Build/GINGERBREAD) Times/1.0",Tablet,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,2_TABLET,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
8328,"Mozilla/5.0 (iPad; CPU OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Safari,5.1,Unknown,Unknown,Unknown,Unknown,12
8310,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; de-CH) iPadTimesAnvil/2.8",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8292,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-MU) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8288,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; en-us) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MAC_OS,X,Apple Inc.,Safari,5.0.4,Unknown,Unknown,Unknown,Unknown,10
8288,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; de-DE) iPadTimesAnvil/2.8",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
8207,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB7.4; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,7.0,Unknown,Unknown,Unknown,Unknown,10
8172,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; gsw-CH) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
8165,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; MATM)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,10
8152,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-IN) Sunday Times/223",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8149,"Mozilla/5.0 (Linux; U; Android 3.1; en-gb; GT-P7500 Build/HMJ37) Times/1.3.0",Tablet,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,3_TABLET,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
8143,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; el-GR) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8127,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; GT-N7000 Build/GINGERBREAD) Times/1.3.0",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,2,Google Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,11
8120,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ko-KR) iPadTimesAnvil/2.8",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8114,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-I9100 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Safari,4.0,Unknown,Unknown,Unknown,Unknown,10
8113,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.8 (KHTML, like Gecko; Google Web Preview) Chrome/19.0.1084.36 Safari/536.8",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,LINUX,Unknown,Other,Chrome,19.0.1084.36,Unknown,Unknown,Unknown,Unknown,11
8105,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-NG) iPadTimesAnvil/2.8.1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,13
8088,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,10
8086,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-MT) iPadTimesAnvil/2.8",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8085,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Safari,5.1,Unknown,Unknown,Unknown,Unknown,11
8079,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-P5110 Build/IMM76D) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",Smartphone,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ANDROID,4,Google Inc.,Safari,4.0,Unknown,Unknown,Unknown,Unknown,10
8070,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; de-DE) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8058,"Mozilla/5.0 (iPad; CPU OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B176",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,Unknown,Apple Inc.,Apple Mail,Unknown,Unknown,Unknown,Unknown,Unknown,13
8039,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)",Computer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,10
8027,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; ja-JP) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8027,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; nl-NL) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8026,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_3 like Mac OS X; en-IE) Times/1.3.1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,4_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
8020,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; en-TT) iPadTimesAnvil/2.7",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,iOS,5_IPHONE,Apple Inc.,Mozilla,Unknown,Unknown,Unknown,Unknown,Unknown,12
